,id,B,S,size,density,iterations,file,density_evolution
0,0,5,0,10,0.6027633760716439,30,./data/datasets/BTST/dataset10/individuals/ca_0,"[0.63, 0.85, 0.93, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1,1,3,7,10,0.4236547993389047,30,./data/datasets/BTST/dataset10/individuals/ca_1,"[0.41, 0.44, 0.51, 0.49, 0.51, 0.49, 0.51, 0.49, 0.51, 0.49, 0.51, 0.49, 0.51, 0.49, 0.51, 0.49, 0.51, 0.49, 0.51, 0.49, 0.51, 0.49, 0.51, 0.49, 0.51, 0.49, 0.51, 0.49, 0.51, 0.49]"
2,2,5,2,10,0.4375872112626925,30,./data/datasets/BTST/dataset10/individuals/ca_2,"[0.41, 0.47, 0.52, 0.54, 0.55, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56]"
3,3,6,8,10,0.9636627605010293,30,./data/datasets/BTST/dataset10/individuals/ca_3,"[0.97, 0.76, 0.43, 0.08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4,4,1,6,10,0.8121687287754932,30,./data/datasets/BTST/dataset10/individuals/ca_4,"[0.8, 0.86, 0.84, 0.89, 0.85, 0.89, 0.85, 0.89, 0.85, 0.89, 0.85, 0.89, 0.85, 0.89, 0.85, 0.89, 0.85, 0.89, 0.85, 0.89, 0.85, 0.89, 0.85, 0.89, 0.85, 0.89, 0.85, 0.89, 0.85, 0.89]"
5,5,8,1,10,0.925596638292661,30,./data/datasets/BTST/dataset10/individuals/ca_5,"[0.93, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98]"
6,6,8,9,10,0.6481718720511972,30,./data/datasets/BTST/dataset10/individuals/ca_6,"[0.64, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
7,7,0,3,10,0.9571551589530464,30,./data/datasets/BTST/dataset10/individuals/ca_7,"[0.97, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
8,8,0,2,10,0.4736080452737105,30,./data/datasets/BTST/dataset10/individuals/ca_8,"[0.44, 0.96, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
9,9,1,3,10,0.5204774795512048,30,./data/datasets/BTST/dataset10/individuals/ca_9,"[0.5, 0.95, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
