,id,B,S,size,density,iterations,file,density_evolution
0,0,"(0, 5)","(3, 3)",10,0.8472517387841254,10,./data/datasets/BISI/dataset12/individuals/ca_0,"[0.79, 0.09, 0.97, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
1,1,"(3, 5)","(2, 4)",10,0.2975346065444723,10,./data/datasets/BISI/dataset12/individuals/ca_1,"[0.25, 0.41, 0.27, 0.6, 0.28, 0.59, 0.25, 0.56, 0.2, 0.44]"
2,2,"(8, 8)","(1, 6)",10,0.8121687287754932,10,./data/datasets/BISI/dataset12/individuals/ca_2,"[0.78, 0.44, 0.43, 0.43, 0.43, 0.43, 0.43, 0.43, 0.43, 0.43]"
3,3,"(1, 8)","(5, 8)",10,0.08712929970154071,10,./data/datasets/BISI/dataset12/individuals/ca_3,"[0.11, 0.55, 0.74, 0.89, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0]"
4,4,"(0, 3)","(3, 5)",10,0.7781567509498505,10,./data/datasets/BISI/dataset12/individuals/ca_4,"[0.78, 0.17, 0.79, 0.21, 0.79, 0.19, 0.8, 0.16, 0.77, 0.26]"
5,5,"(0, 2)","(3, 8)",10,0.8009107519796442,10,./data/datasets/BISI/dataset12/individuals/ca_5,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]"
6,6,"(3, 3)","(0, 7)",10,0.5820197920751071,10,./data/datasets/BISI/dataset12/individuals/ca_6,"[0.54, 0.66, 0.66, 0.66, 0.66, 0.66, 0.66, 0.66, 0.66, 0.66]"
7,7,"(0, 4)","(3, 7)",10,0.18633234332675996,10,./data/datasets/BISI/dataset12/individuals/ca_7,"[0.18, 0.82, 0.73, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75]"
8,8,"(2, 7)","(0, 2)",10,0.018789800436355142,10,./data/datasets/BISI/dataset12/individuals/ca_8,"[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
9,9,"(5, 5)","(6, 8)",10,0.6169339968747569,10,./data/datasets/BISI/dataset12/individuals/ca_9,"[0.59, 0.32, 0.09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
10,10,"(4, 8)","(1, 1)",10,0.09928035035897387,10,./data/datasets/BISI/dataset12/individuals/ca_10,"[0.1, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
11,11,"(3, 6)","(2, 7)",10,0.1289262976548533,10,./data/datasets/BISI/dataset12/individuals/ca_11,"[0.12, 0.08, 0.06, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04]"
12,12,"(3, 5)","(4, 4)",10,0.9589492686245203,10,./data/datasets/BISI/dataset12/individuals/ca_12,"[0.99, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
13,13,"(3, 4)","(4, 4)",10,0.2532916025397821,10,./data/datasets/BISI/dataset12/individuals/ca_13,"[0.23, 0.19, 0.2, 0.2, 0.16, 0.15, 0.13, 0.08, 0.06, 0.02]"
14,14,"(3, 4)","(5, 7)",10,0.6563295894652734,10,./data/datasets/BISI/dataset12/individuals/ca_14,"[0.6, 0.57, 0.56, 0.46, 0.38, 0.33, 0.28, 0.24, 0.26, 0.19]"
15,15,"(1, 5)","(0, 3)",10,0.6625268669500443,10,./data/datasets/BISI/dataset12/individuals/ca_15,"[0.65, 0.22, 0.61, 0.38, 0.48, 0.6, 0.44, 0.46, 0.56, 0.4]"
16,16,"(0, 1)","(2, 4)",10,0.09609840789396307,10,./data/datasets/BISI/dataset12/individuals/ca_16,"[0.06, 0.9, 0.01, 0.99, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]"
17,17,"(2, 3)","(0, 7)",10,0.4511592145209281,10,./data/datasets/BISI/dataset12/individuals/ca_17,"[0.41, 0.7, 0.64, 0.64, 0.64, 0.64, 0.64, 0.64, 0.64, 0.64]"
18,18,"(0, 2)","(2, 7)",10,0.6886611828057704,10,./data/datasets/BISI/dataset12/individuals/ca_18,"[0.69, 0.64, 0.64, 0.64, 0.64, 0.64, 0.64, 0.64, 0.64, 0.64]"
19,19,"(3, 3)","(2, 3)",10,0.865102561305385,10,./data/datasets/BISI/dataset12/individuals/ca_19,"[0.85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20,20,"(1, 2)","(4, 6)",10,0.31856895245132366,10,./data/datasets/BISI/dataset12/individuals/ca_20,"[0.4, 0.4, 0.55, 0.52, 0.39, 0.51, 0.47, 0.34, 0.5, 0.38]"
21,21,"(2, 3)","(0, 0)",10,0.8413861191973544,10,./data/datasets/BISI/dataset12/individuals/ca_21,"[0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
22,22,"(3, 6)","(3, 8)",10,0.16494046024188413,10,./data/datasets/BISI/dataset12/individuals/ca_22,"[0.19, 0.17, 0.19, 0.26, 0.35, 0.45, 0.6, 0.76, 0.92, 0.99]"
23,23,"(2, 8)","(2, 3)",10,0.28847643704852866,10,./data/datasets/BISI/dataset12/individuals/ca_23,"[0.28, 0.67, 0.35, 0.45, 0.65, 0.4, 0.6, 0.44, 0.46, 0.62]"
24,24,"(0, 8)","(3, 8)",10,0.3960982754233623,10,./data/datasets/BISI/dataset12/individuals/ca_24,"[0.38, 0.86, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
25,25,"(2, 8)","(3, 4)",10,0.952749011516985,10,./data/datasets/BISI/dataset12/individuals/ca_25,"[0.94, 0.06, 0.05, 0.09, 0.15, 0.24, 0.28, 0.51, 0.31, 0.63]"
26,26,"(0, 4)","(3, 6)",10,0.8137978197024772,10,./data/datasets/BISI/dataset12/individuals/ca_26,"[0.82, 0.35, 0.78, 0.43, 0.74, 0.48, 0.74, 0.5, 0.67, 0.58]"
27,27,"(0, 8)","(5, 8)",10,0.965416220519927,10,./data/datasets/BISI/dataset12/individuals/ca_27,"[0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
28,28,"(0, 6)","(3, 5)",10,0.6439901992296374,10,./data/datasets/BISI/dataset12/individuals/ca_28,"[0.56, 0.71, 0.44, 0.74, 0.34, 0.81, 0.24, 0.87, 0.19, 0.92]"
29,29,"(0, 4)","(5, 6)",10,0.7160745312286432,10,./data/datasets/BISI/dataset12/individuals/ca_29,"[0.73, 0.39, 0.57, 0.49, 0.5, 0.44, 0.62, 0.55, 0.45, 0.63]"
30,30,"(7, 8)","(2, 8)",10,0.878452190276042,10,./data/datasets/BISI/dataset12/individuals/ca_30,"[0.89, 0.97, 0.97, 0.97, 0.97, 0.97, 0.97, 0.97, 0.97, 0.97]"
31,31,"(1, 6)","(6, 8)",10,0.6521032700016889,10,./data/datasets/BISI/dataset12/individuals/ca_31,"[0.59, 0.57, 0.5, 0.51, 0.49, 0.5, 0.51, 0.52, 0.48, 0.52]"
32,32,"(2, 3)","(3, 6)",10,0.9840422413641464,10,./data/datasets/BISI/dataset12/individuals/ca_32,"[0.98, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
33,33,"(5, 7)","(0, 8)",10,0.35231166120053303,10,./data/datasets/BISI/dataset12/individuals/ca_33,"[0.35, 0.42, 0.5, 0.54, 0.56, 0.57, 0.58, 0.58, 0.58, 0.58]"
34,34,"(5, 6)","(2, 8)",10,0.5083154485788909,10,./data/datasets/BISI/dataset12/individuals/ca_34,"[0.48, 0.61, 0.71, 0.74, 0.77, 0.78, 0.8, 0.82, 0.84, 0.85]"
35,35,"(5, 7)","(3, 4)",10,0.41139672375545455,10,./data/datasets/BISI/dataset12/individuals/ca_35,"[0.42, 0.36, 0.22, 0.06, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0]"
36,36,"(3, 3)","(7, 7)",10,0.45354268267806885,10,./data/datasets/BISI/dataset12/individuals/ca_36,"[0.46, 0.07, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
37,37,"(2, 3)","(7, 7)",10,0.9441235194354546,10,./data/datasets/BISI/dataset12/individuals/ca_37,"[0.95, 0.3, 0.31, 0.34, 0.28, 0.38, 0.3, 0.32, 0.37, 0.31]"
38,38,"(1, 2)","(2, 8)",10,0.05433798833925363,10,./data/datasets/BISI/dataset12/individuals/ca_38,"[0.04, 0.23, 0.44, 0.69, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]"
39,39,"(4, 8)","(0, 2)",10,0.22392468806038013,10,./data/datasets/BISI/dataset12/individuals/ca_39,"[0.24, 0.2, 0.19, 0.19, 0.19, 0.16, 0.15, 0.14, 0.14, 0.14]"
40,40,"(0, 5)","(1, 8)",10,0.7836442453018885,10,./data/datasets/BISI/dataset12/individuals/ca_40,"[0.77, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79]"
41,41,"(3, 8)","(4, 8)",10,0.23789282137450862,10,./data/datasets/BISI/dataset12/individuals/ca_41,"[0.26, 0.28, 0.38, 0.45, 0.57, 0.71, 0.84, 0.92, 0.98, 1.0]"
42,42,"(3, 7)","(2, 3)",10,0.589909976354571,10,./data/datasets/BISI/dataset12/individuals/ca_42,"[0.57, 0.57, 0.46, 0.41, 0.48, 0.63, 0.34, 0.43, 0.37, 0.5]"
43,43,"(1, 1)","(1, 2)",10,0.3982210622160919,10,./data/datasets/BISI/dataset12/individuals/ca_43,"[0.41, 0.14, 0.39, 0.18, 0.34, 0.25, 0.32, 0.31, 0.33, 0.28]"
44,44,"(2, 5)","(5, 5)",10,0.4521090350334257,10,./data/datasets/BISI/dataset12/individuals/ca_44,"[0.47, 0.55, 0.48, 0.56, 0.41, 0.54, 0.4, 0.42, 0.55, 0.49]"
45,45,"(5, 7)","(6, 7)",10,0.4344166255581208,10,./data/datasets/BISI/dataset12/individuals/ca_45,"[0.41, 0.16, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
46,46,"(6, 7)","(2, 3)",10,0.1796036775596348,10,./data/datasets/BISI/dataset12/individuals/ca_46,"[0.13, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03]"
47,47,"(2, 5)","(0, 1)",10,0.9903389473967044,10,./data/datasets/BISI/dataset12/individuals/ca_47,"[0.97, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
48,48,"(0, 6)","(0, 4)",10,0.02065099946572868,10,./data/datasets/BISI/dataset12/individuals/ca_48,"[0.02, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]"
